time,PM2.5,temp,wind_speed,wind_dir
2017-07-01 00:00:00,0.08661417322834646,0.5119617224880382,0.18823529411764706,0.7222222222222222
2017-07-01 01:00:00,0.05511811023622047,0.5119617224880382,0.18823529411764706,0.7222222222222222
2017-07-01 02:00:00,0.11023622047244093,0.4880382775119616,0.18823529411764706,0.7083333333333334
2017-07-01 03:00:00,0.13385826771653542,0.4880382775119616,0.18823529411764706,0.7083333333333334
2017-07-01 04:00:00,0.09448818897637795,0.4880382775119616,0.18823529411764706,0.7083333333333334
2017-07-01 05:00:00,0.10236220472440945,0.5167464114832536,0.2,0.6527777777777778
2017-07-01 06:00:00,0.15748031496062992,0.5167464114832536,0.2,0.6527777777777778
2017-07-01 07:00:00,0.15748031496062992,0.5167464114832536,0.2,0.6527777777777778
2017-07-01 08:00:00,0.19685039370078738,0.6650717703349283,0.21176470588235294,0.6666666666666667
2017-07-01 09:00:00,0.1889763779527559,0.6650717703349283,0.21176470588235294,0.6666666666666667
2017-07-01 10:00:00,0.14960629921259844,0.6650717703349283,0.21176470588235294,0.6666666666666667
2017-07-01 11:00:00,0.11023622047244093,0.7703349282296648,0.21176470588235294,0.7083333333333334
2017-07-01 12:00:00,0.09448818897637795,0.7703349282296648,0.21176470588235294,0.7083333333333334
2017-07-01 13:00:00,0.08661417322834646,0.7703349282296648,0.21176470588235294,0.7083333333333334
2017-07-01 14:00:00,0.10236220472440945,0.7416267942583732,0.23529411764705882,0.7361111111111112
2017-07-01 15:00:00,0.11023622047244093,0.7416267942583732,0.23529411764705882,0.7361111111111112
2017-07-01 16:00:00,0.03937007874015748,0.7416267942583732,0.23529411764705882,0.7361111111111112
2017-07-01 17:00:00,0.047244094488188976,0.5550239234449761,0.3411764705882353,0.6944444444444444
2017-07-01 18:00:00,0.05511811023622047,0.5550239234449761,0.3411764705882353,0.6944444444444444
2017-07-01 19:00:00,0.08661417322834646,0.5550239234449761,0.3411764705882353,0.6944444444444444
2017-07-01 20:00:00,0.10236220472440945,0.5454545454545454,0.29411764705882354,0.7361111111111112
2017-07-01 21:00:00,0.11023622047244093,0.5454545454545454,0.29411764705882354,0.7361111111111112
2017-07-01 22:00:00,0.09448818897637795,0.5454545454545454,0.29411764705882354,0.7361111111111112
2017-07-01 23:00:00,0.09448818897637795,0.507177033492823,0.21176470588235294,0.7222222222222222
2017-07-02 00:00:00,0.11023622047244093,0.507177033492823,0.21176470588235294,0.7222222222222222
2017-07-02 01:00:00,0.08661417322834646,0.507177033492823,0.21176470588235294,0.7222222222222222
2017-07-02 02:00:00,0.11023622047244093,0.4736842105263157,0.22352941176470587,0.7222222222222222
2017-07-02 03:00:00,0.12598425196850394,0.4736842105263157,0.22352941176470587,0.7222222222222222
2017-07-02 04:00:00,0.10236220472440945,0.4736842105263157,0.22352941176470587,0.7222222222222222
2017-07-02 05:00:00,0.13385826771653542,0.49282296650717705,0.2,0.6666666666666667
2017-07-02 06:00:00,0.25196850393700787,0.49282296650717705,0.2,0.6666666666666667
2017-07-02 07:00:00,0.2125984251968504,0.49282296650717705,0.2,0.6666666666666667
2017-07-02 08:00:00,0.22834645669291337,0.6602870813397128,0.23529411764705882,0.6805555555555556
2017-07-02 09:00:00,0.2204724409448819,0.6602870813397128,0.23529411764705882,0.6805555555555556
2017-07-02 10:00:00,0.1417322834645669,0.6602870813397128,0.23529411764705882,0.6805555555555556
2017-07-02 11:00:00,0.15748031496062992,0.736842105263158,0.2823529411764706,0.7222222222222222
2017-07-02 12:00:00,0.09448818897637795,0.736842105263158,0.2823529411764706,0.7222222222222222
2017-07-02 13:00:00,0.11811023622047244,0.736842105263158,0.2823529411764706,0.7222222222222222
2017-07-02 14:00:00,0.08661417322834646,0.7416267942583732,0.29411764705882354,0.75
2017-07-02 15:00:00,0.11023622047244093,0.7416267942583732,0.29411764705882354,0.75
2017-07-02 16:00:00,0.12598425196850394,0.7416267942583732,0.29411764705882354,0.75
2017-07-02 17:00:00,0.023622047244094488,0.5645933014354065,0.4823529411764706,0.7777777777777778
2017-07-02 18:00:00,0.08661417322834646,0.5645933014354065,0.4823529411764706,0.7777777777777778
2017-07-02 19:00:00,0.07874015748031496,0.5645933014354065,0.4823529411764706,0.7777777777777778
2017-07-02 20:00:00,0.07874015748031496,0.5263157894736841,0.3764705882352941,0.8055555555555556
2017-07-02 21:00:00,0.07086614173228346,0.5263157894736841,0.3764705882352941,0.8055555555555556
2017-07-02 22:00:00,0.06299212598425197,0.5263157894736841,0.3764705882352941,0.8055555555555556
2017-07-02 23:00:00,0.08661417322834646,0.507177033492823,0.38823529411764707,0.8055555555555556
2017-07-03 00:00:00,0.06299212598425197,0.507177033492823,0.38823529411764707,0.8055555555555556
2017-07-03 01:00:00,0.03937007874015748,0.507177033492823,0.38823529411764707,0.8055555555555556
2017-07-03 02:00:00,0.031496062992125984,0.47846889952153093,0.38823529411764707,0.7916666666666667
2017-07-03 03:00:00,0.031496062992125984,0.47846889952153093,0.38823529411764707,0.7916666666666667
2017-07-03 04:00:00,0.10236220472440945,0.47846889952153093,0.38823529411764707,0.7916666666666667
2017-07-03 05:00:00,0.11811023622047244,0.5167464114832536,0.3058823529411765,0.763888888888889
2017-07-03 06:00:00,0.17322834645669288,0.5167464114832536,0.3058823529411765,0.763888888888889
2017-07-03 07:00:00,0.14960629921259844,0.5167464114832536,0.3058823529411765,0.763888888888889
2017-07-03 08:00:00,0.1417322834645669,0.6985645933014353,0.29411764705882354,0.75
2017-07-03 09:00:00,0.11023622047244093,0.6985645933014353,0.29411764705882354,0.75
